 ceap_07010101             SWAT+ Mar 4 2024        MODULAR Rev 2024.61.0                                  
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
   365    12    31  2018     546       1  t_1_546              0.2414E+00     0.2873E-02     0.2414E+00     0.2414E+00     0.2763E+02     0.3804E+02     0.0000E+00     0.0000E+00     0.1956E+01     0.0000E+00     0.1237E+02     0.0000E+00     0.7162E+01     0.1215E+01     0.1000E-04     0.0000E+00     0.1237E+00     0.0000E+00     0.2659E+03     0.3165E+01     0.2659E+03     0.2654E-01     0.6963E+01     0.4177E+01     0.1215E+01     0.5219E+01
   365    12    31  2018     547       1  t_1_547              0.2694E+00     0.4217E-02     0.2694E+00     0.2694E+00     0.4399E+02     0.4399E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1856E+02     0.0000E+00     0.0000E+00     0.7576E+01     0.3597E+01     0.3065E-03     0.1286E+00     0.0000E+00     0.0000E+00     0.2481E+03     0.3883E+01     0.2481E+03     0.7421E-01     0.7784E+01     0.5018E+01     0.2255E+01     0.9606E+02
   365    12    31  2018     548       1  t_1_548              0.5024E-01     0.2426E-01     0.5024E-01     0.5024E-01     0.5164E+01     0.5164E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1539E+02     0.0000E+00     0.0000E+00     0.5225E+01     0.1287E+02     0.1314E-01     0.6362E+00     0.0000E+00     0.0000E+00     0.3214E+03     0.1552E+03     0.3214E+03     0.2671E-02     0.1980E+01     0.7375E+00     0.6584E+01     0.4872E+04
   365    12    31  2018     549       1  m_2_549              0.6554E+00     0.2577E-01     0.6554E+00     0.6554E+00     0.1388E+03     0.1388E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.1155E-01     0.0000E+00     0.0000E+00     0.8430E+01     0.1216E+01     0.9066E-03     0.1896E-04     0.0000E+00     0.0000E+00     0.2151E+03     0.8460E+01     0.2151E+03     0.1464E+00     0.1156E+02     0.1020E+02     0.1216E+01     0.5842E+02
   365    12    31  2018     550       1  t_1_550              0.2438E-01     0.5103E-02     0.2436E-01     0.2438E-01     0.4809E+01     0.4809E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5353E+01     0.8539E+00     0.2573E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1691E+03     0.3538E+02     0.1689E+03     0.1502E-01     0.6363E+00     0.6805E+00     0.8539E+00     0.3473E+02
   365    12    31  2018     551       1  t_1_551              0.2280E+00     0.8850E-01     0.2280E+00     0.2280E+00     0.2489E+02     0.2489E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1495E+03     0.0000E+00     0.0000E+00     0.6628E+01     0.5183E+02     0.2481E-02     0.2665E+01     0.0000E+00     0.0000E+00     0.2749E+03     0.1067E+03     0.2749E+03     0.4528E-01     0.6540E+01     0.3807E+01     0.2406E+02     0.5105E+05
   365    12    31  2018     552       1  m_1_552              0.1044E+00     0.6338E-01     0.1044E+00     0.1044E+00     0.8401E+01     0.8401E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.2848E+02     0.0000E+00     0.0000E+00     0.6240E+01     0.7801E+01     0.1386E-02     0.3528E+00     0.0000E+00     0.0000E+00     0.2107E+03     0.1279E+03     0.2106E+03     0.1352E-01     0.6410E+01     0.1459E+01     0.4109E+01     0.5916E+03
   365    12    31  2018     553       1  m_2_553              0.3249E+00     0.8899E-01     0.3248E+00     0.3249E+00     0.2622E+02     0.2622E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2972E+04     0.0000E+00     0.0000E+00     0.7282E+01     0.4985E+02     0.2031E-02     0.2563E+01     0.0000E+00     0.0000E+00     0.2102E+03     0.5757E+02     0.2101E+03     0.1387E+00     0.1837E+02     0.4550E+01     0.2410E+02     0.4373E+05
   365    12    31  2018     554       1  t_1_554              0.6545E-01     0.4459E-01     0.6544E-01     0.6545E-01     0.4270E+01     0.4270E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.8423E-01     0.0000E+00     0.0000E+00     0.5748E+01     0.8929E+00     0.1919E-02     0.3278E-02     0.0000E+00     0.0000E+00     0.2598E+03     0.1770E+03     0.2598E+03     0.6201E-02     0.3495E+01     0.7416E+00     0.8602E+00     0.3257E+02
   365    12    31  2018     555       1  t_2_555              0.1671E+00     0.8231E-02     0.1671E+00     0.1671E+00     0.1370E+02     0.1370E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2850E+00     0.0000E+00     0.0000E+00     0.5690E+01     0.9630E+00     0.1715E-02     0.2464E-02     0.0000E+00     0.0000E+00     0.3974E+03     0.1958E+02     0.3974E+03     0.7191E-02     0.4020E+01     0.6390E+00     0.9273E+00     0.3460E+02
   365    12    31  2018     556       1  m_3_556              0.1480E+01     0.3377E-02     0.1480E+01     0.1480E+01     0.2644E+03     0.4646E+03     0.0000E+00     0.0000E+00     0.9163E+02     0.0000E+00     0.2918E+03     0.0000E+00     0.1152E+02     0.1302E+01     0.1000E-04     0.0000E+00     0.5101E+00     0.0000E+00     0.2280E+03     0.5203E+00     0.2280E+03     0.3496E+00     0.3890E+02     0.1757E+02     0.1302E+01     0.9363E+01
   365    12    31  2018     557       1  t_1_557              0.1034E-01     0.2838E-02     0.1033E-01     0.2018E-01     0.1673E+01     0.1673E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1226E-01     0.0000E+00     0.0000E+00     0.5151E+01     0.8110E+00     0.5202E-02     0.4559E-02     0.0000E+00     0.0000E+00     0.2089E+03     0.5734E+02     0.2088E+03     0.9619E-03     0.2630E+00     0.7563E-01     0.7451E+00     0.3784E+02
   365    12    31  2018     558       1  t_2_558              0.2155E+00     0.1252E-01     0.2155E+00     0.2155E+00     0.1158E+02     0.1158E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1624E+01     0.0000E+00     0.0000E+00     0.5867E+01     0.1157E+01     0.1575E-02     0.1025E-01     0.0000E+00     0.0000E+00     0.3559E+03     0.2067E+02     0.3559E+03     0.9296E-02     0.3649E+01     0.8843E+00     0.1011E+01     0.3967E+02
   365    12    31  2018     559       1  m_3_559              0.1064E+01     0.1222E-01     0.1064E+01     0.1064E+01     0.1812E+03     0.3786E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.1912E+03     0.1974E+03     0.0000E+00     0.1087E+02     0.4201E+01     0.4378E-03     0.1535E+00     0.7599E-01     0.0000E+00     0.2101E+03     0.2412E+01     0.2101E+03     0.4736E+00     0.3190E+02     0.1548E+02     0.2588E+01     0.2034E+03
   365    12    31  2018     560       1  t_1_560              0.4745E-01     0.7707E-02     0.4744E-01     0.4745E-01     0.4839E+01     0.4839E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1782E+02     0.0000E+00     0.0000E+00     0.5389E+01     0.3279E+01     0.4177E-02     0.1331E+00     0.0000E+00     0.0000E+00     0.3104E+03     0.5041E+02     0.3103E+03     0.1120E-01     0.1357E+01     0.2335E+00     0.1748E+01     0.1780E+03
   365    12    31  2018     561       1  t_1_561              0.6154E-01     0.2902E-01     0.6147E-01     0.6154E-01     0.7256E+01     0.7256E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.3293E+03     0.0000E+00     0.0000E+00     0.4993E+01     0.3346E+02     0.3171E-02     0.1722E+01     0.0000E+00     0.0000E+00     0.2867E+03     0.1352E+03     0.2864E+03     0.2476E-01     0.1734E+01     0.3279E+00     0.1550E+02     0.1801E+05
   365    12    31  2018     562       1  t_1_562              0.7288E-01     0.8609E-02     0.7287E-01     0.1197E+00     0.1187E+01     0.4071E+01     0.0000E+00     0.0000E+00     0.1594E-01     0.0000E+00     0.2900E+01     0.0000E+00     0.5731E+01     0.8502E+00     0.1000E-04     0.0000E+00     0.2759E+00     0.0000E+00     0.1124E+04     0.1328E+03     0.1124E+04     0.5371E-02     0.2531E+01     0.9899E-01     0.8502E+00     0.2298E+01
   365    12    31  2018     563       1  t_2_563              0.2762E+00     0.1626E-02     0.2762E+00     0.2762E+00     0.4584E+02     0.5702E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1118E+02     0.0000E+00     0.6666E+01     0.1017E+01     0.5082E-03     0.0000E+00     0.7212E-01     0.0000E+00     0.3795E+03     0.2234E+01     0.3795E+03     0.1237E-01     0.5447E+01     0.1071E+01     0.1017E+01     0.2568E+02
   365    12    31  2018     564       1  m_3_564              0.1490E+01     0.1229E-02     0.1490E+01     0.1490E+01     0.4667E+03     0.9564E+03     0.0000E+00     0.0000E+00     0.9765E+02     0.0000E+00     0.5873E+03     0.0000E+00     0.1157E+02     0.1299E+01     0.1000E-04     0.0000E+00     0.1019E+01     0.0000E+00     0.2275E+03     0.1877E+00     0.2275E+03     0.3918E+00     0.3915E+02     0.1765E+02     0.1299E+01     0.9372E+01
   365    12    31  2018     565       1  t_2_565              0.3043E+00     0.1254E-01     0.3042E+00     0.3043E+00     0.3121E+02     0.5487E+02     0.0000E+00     0.0000E+00     0.1841E+02     0.0000E+00     0.4207E+02     0.0000E+00     0.6898E+01     0.9892E+00     0.1000E-04     0.0000E+00     0.1850E+00     0.0000E+00     0.3564E+03     0.1469E+02     0.3563E+03     0.3616E-01     0.4486E+01     0.1217E+01     0.9892E+00     0.3558E+01
   365    12    31  2018     566       1  t_1_566              0.8793E-02     0.3072E-02     0.8787E-02     0.2007E-01     0.1277E+01     0.1293E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1632E-01     0.0000E+00     0.5730E+01     0.8309E+00     0.1000E-04     0.0000E+00     0.4608E-03     0.0000E+00     0.2329E+03     0.8135E+02     0.2327E+03     0.1786E-02     0.2153E+00     0.5769E-01     0.8309E+00     0.2210E+01
   365    12    31  2018     567       1  t_1_567              0.1876E-01     0.1432E-01     0.1876E-01     0.4877E-01     0.9900E+00     0.9900E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8189E+00     0.0000E+00     0.0000E+00     0.4621E+01     0.1123E+01     0.3867E-02     0.2008E-01     0.0000E+00     0.0000E+00     0.6407E+03     0.4892E+03     0.6406E+03     0.7599E-03     0.6288E+00     0.4474E-01     0.8557E+00     0.3775E+02
   365    12    31  2018     568       1  t_1_568              0.3077E-01     0.1937E-01     0.3077E-01     0.5530E-01     0.1901E+01     0.1901E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.3170E-01     0.0000E+00     0.0000E+00     0.5260E+01     0.8131E+00     0.2861E-02     0.1736E-02     0.0000E+00     0.0000E+00     0.5446E+03     0.3428E+03     0.5445E+03     0.9970E-03     0.1016E+01     0.8633E-01     0.7880E+00     0.3144E+02
   365    12    31  2018     569       1  m_3_569              0.1090E+01     0.2139E-01     0.1090E+01     0.1090E+01     0.3801E+03     0.1911E+03     0.0000E+00     0.0000E+00     0.2381E+03     0.0000E+00     0.4907E+02     0.0000E+00     0.1096E+02     0.1288E+01     0.1000E-04     0.0000E+00     0.4395E+00     0.0000E+00     0.2139E+03     0.4199E+01     0.2139E+03     0.4759E-01     0.3278E+02     0.1552E+02     0.1288E+01     0.8752E+01
   365    12    31  2018     570       1  t_1_570              0.2101E-01     0.2256E-02     0.2101E-01     0.5462E-01     0.9829E+00     0.6598E+00     0.0000E+00     0.0000E+00     0.5046E+00     0.0000E+00     0.1815E+00     0.0000E+00     0.2625E+01     0.2950E+00     0.1000E-04     0.0000E+00     0.1910E+00     0.0000E+00     0.7176E+03     0.7703E+02     0.7176E+03     0.5208E-04     0.7126E+00     0.4474E-01     0.2950E+00     0.1796E+00
   365    12    31  2018     571       1  t_2_571              0.1283E+00     0.2684E-02     0.1283E+00     0.1283E+00     0.8234E+01     0.8234E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1261E+00     0.0000E+00     0.0000E+00     0.5605E+01     0.8370E+00     0.2138E-02     0.1445E-02     0.0000E+00     0.0000E+00     0.4937E+03     0.1033E+02     0.4937E+03     0.3221E-02     0.2955E+01     0.3935E+00     0.8161E+00     0.3068E+02
   365    12    31  2018     572       1  m_3_572              0.1572E+01     0.1019E-02     0.1572E+01     0.1572E+01     0.4871E+03     0.9036E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.1303E+03     0.4165E+03     0.0000E+00     0.1178E+02     0.4151E+01     0.2601E-03     0.1509E+00     0.2420E+00     0.0000E+00     0.2276E+03     0.1475E+00     0.2276E+03     0.7653E+00     0.2484E+02     0.1634E+02     0.2518E+01     0.1624E+03
   365    12    31  2018     573       1  t_1_573              0.2416E-01     0.7386E-02     0.2416E-01     0.3135E-01     0.3065E+01     0.3267E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2021E+00     0.0000E+00     0.5847E+01     0.8581E+00     0.1000E-04     0.0000E+00     0.7708E-02     0.0000E+00     0.2670E+03     0.8161E+02     0.2669E+03     0.4246E-02     0.6139E+00     0.1383E+00     0.8582E+00     0.2381E+01
   365    12    31  2018     574       1  t_1_574              0.5841E-01     0.2569E-01     0.5838E-01     0.5841E-01     0.7301E+01     0.7301E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.4846E+01     0.0000E+00     0.0000E+00     0.5245E+01     0.3613E+01     0.1429E-02     0.1389E+00     0.0000E+00     0.0000E+00     0.2705E+03     0.1190E+03     0.2704E+03     0.2530E-01     0.1457E+01     0.3299E+00     0.2096E+01     0.1349E+03
   365    12    31  2018     575       1  t_1_575              0.6301E-01     0.3224E-01     0.6301E-01     0.1132E+00     0.1894E+01     0.9058E+00     0.0000E+00     0.0000E+00     0.1047E+01     0.0000E+00     0.5956E-01     0.0000E+00     0.3309E+01     0.3393E+00     0.1000E-04     0.0000E+00     0.3270E+00     0.0000E+00     0.1115E+04     0.5706E+03     0.1115E+04     0.1169E-04     0.2156E+01     0.8633E-01     0.3393E+00     0.2858E+00
   365    12    31  2018     576       1  t_2_576              0.1444E+00     0.6197E-02     0.1444E+00     0.1444E+00     0.1046E+02     0.1046E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2727E-01     0.0000E+00     0.0000E+00     0.5780E+01     0.8332E+00     0.2234E-02     0.7006E-03     0.0000E+00     0.0000E+00     0.4441E+03     0.1906E+02     0.4441E+03     0.2799E-02     0.3345E+01     0.4932E+00     0.8230E+00     0.3279E+02
   365    12    31  2018     577       1  t_2_577              0.2641E+00     0.4052E-01     0.2641E+00     0.2641E+00     0.1344E+02     0.4348E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3004E+02     0.0000E+00     0.6129E+01     0.9572E+00     0.1382E-03     0.0000E+00     0.2506E+00     0.0000E+00     0.4010E+03     0.6153E+02     0.4010E+03     0.9079E-02     0.5189E+01     0.9654E+00     0.9572E+00     0.1114E+02
   365    12    31  2018     578       1  m_1_578              0.4146E+00     0.1656E+00     0.4144E+00     0.4146E+00     0.2771E+02     0.5379E+02     0.0000E+00     0.0000E+00     0.5509E+01     0.0000E+00     0.3159E+02     0.0000E+00     0.1241E+02     0.7550E+00     0.1000E-04     0.0000E+00     0.1748E+00     0.0000E+00     0.5045E+03     0.2015E+03     0.5044E+03     0.1217E+00     0.1842E+02     0.1773E+01     0.7550E+00     0.4064E+01
   365    12    31  2018     579       1  m_1_579              0.2244E+00     0.6776E-01     0.2242E+00     0.2244E+00     0.2411E+02     0.2411E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1299E+03     0.0000E+00     0.0000E+00     0.1178E+02     0.5052E+01     0.4551E-03     0.2272E+00     0.0000E+00     0.0000E+00     0.3162E+03     0.9550E+02     0.3160E+03     0.1333E+00     0.7575E+01     0.1531E+01     0.2666E+01     0.2553E+03
   365    12    31  2018     580       1  m_1_580              0.4655E+00     0.5085E-01     0.4655E+00     0.4655E+00     0.5367E+02     0.4720E+02     0.0000E+00     0.0000E+00     0.1068E+02     0.0000E+00     0.4206E+01     0.0000E+00     0.1241E+02     0.7552E+00     0.1000E-04     0.0000E+00     0.1914E+00     0.0000E+00     0.5659E+03     0.6182E+02     0.5659E+03     0.1063E-01     0.2099E+02     0.1775E+01     0.7552E+00     0.4067E+01
   365    12    31  2018     581       1  t_1_581              0.2560E-01     0.9238E-02     0.2556E-01     0.2560E-01     0.4085E+01     0.4085E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.3549E+02     0.0000E+00     0.0000E+00     0.5736E+01     0.1718E+02     0.3516E-02     0.8508E+00     0.0000E+00     0.0000E+00     0.1511E+03     0.5451E+02     0.1508E+03     0.2298E-01     0.9652E+00     0.1551E+00     0.8166E+01     0.4234E+04
   365    12    31  2018     582       1  m_3_582              0.4440E+00     0.5190E-03     0.4440E+00     0.4440E+00     0.1576E+03     0.1630E+03     0.0000E+00     0.0000E+00     0.1043E+02     0.0000E+00     0.1587E+02     0.0000E+00     0.1033E+02     0.1223E+01     0.1000E-04     0.0000E+00     0.1708E+00     0.0000E+00     0.2122E+03     0.2480E+00     0.2121E+03     0.2909E-01     0.8203E+01     0.1699E+01     0.1223E+01     0.7569E+01
   365    12    31  2018     583       1  m_2_583              0.3019E+00     0.5463E-02     0.3019E+00     0.3019E+00     0.3321E+03     0.2654E+03     0.0000E+00     0.0000E+00     0.6869E+02     0.0000E+00     0.1955E+01     0.0000E+00     0.8105E+01     0.1286E+01     0.1000E-04     0.0000E+00     0.1125E+00     0.0000E+00     0.2225E+03     0.4025E+01     0.2225E+03     0.4245E-02     0.7970E+01     0.1133E+01     0.1286E+01     0.6486E+01
   365    12    31  2018     584       1  t_2_584              0.2128E+00     0.6365E-02     0.2128E+00     0.2128E+00     0.1764E+02     0.5695E+02     0.0000E+00     0.0000E+00     0.2087E+00     0.0000E+00     0.3952E+02     0.0000E+00     0.7257E+01     0.1305E+01     0.1000E-04     0.0000E+00     0.3251E+00     0.0000E+00     0.2620E+03     0.7836E+01     0.2620E+03     0.5506E-01     0.4536E+01     0.6333E+00     0.1305E+01     0.5968E+01
   365    12    31  2018     585       1  t_2_585              0.1264E+00     0.5236E-02     0.1263E+00     0.1264E+00     0.1570E+02     0.1570E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1393E+03     0.0000E+00     0.0000E+00     0.6465E+01     0.5761E+01     0.1357E-02     0.2493E+00     0.0000E+00     0.0000E+00     0.1760E+03     0.7293E+01     0.1760E+03     0.4273E-01     0.3092E+01     0.6368E+00     0.3102E+01     0.3401E+03
   365    12    31  2018     586       1  t_1_586              0.6704E-01     0.1277E-02     0.6704E-01     0.6704E-01     0.7003E+01     0.7198E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1950E+00     0.0000E+00     0.6928E+01     0.1296E+01     0.1000E-04     0.0000E+00     0.6173E-02     0.0000E+00     0.1880E+03     0.3581E+01     0.1880E+03     0.2409E-02     0.1509E+01     0.3034E+00     0.1296E+01     0.5638E+01
   365    12    31  2018     587       1  t_1_587              0.7253E-01     0.1640E-02     0.7253E-01     0.7253E-01     0.3307E+01     0.3351E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4419E-01     0.0000E+00     0.6942E+01     0.1298E+01     0.1000E-04     0.0000E+00     0.9150E-02     0.0000E+00     0.2006E+03     0.4536E+01     0.2006E+03     0.3889E-03     0.1180E+01     0.2705E+00     0.1298E+01     0.5668E+01
   365    12    31  2018     588       1  t_1_588              0.2551E-01     0.2524E-02     0.2549E-01     0.2551E-01     0.5736E+01     0.5736E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1503E+02     0.0000E+00     0.0000E+00     0.5347E+01     0.1587E+02     0.2794E-02     0.7764E+00     0.0000E+00     0.0000E+00     0.1072E+03     0.1061E+02     0.1071E+03     0.1423E-01     0.8848E+00     0.2183E+00     0.7579E+01     0.3050E+04
   365    12    31  2018     589       1  t_1_589              0.3838E-01     0.2151E-01     0.3838E-01     0.6070E-01     0.1627E+01     0.2214E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5869E+00     0.0000E+00     0.5743E+01     0.1010E+01     0.1000E-04     0.0000E+00     0.1161E-01     0.0000E+00     0.5599E+03     0.3138E+03     0.5598E+03     0.2440E-02     0.1609E+01     0.6280E-01     0.1010E+01     0.3082E+01
   365    12    31  2018     590       1  t_1_590              0.8032E-02     0.1924E-02     0.8025E-02     0.1341E-01     0.1525E+01     0.1525E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5886E+01     0.1074E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1270E+03     0.3042E+02     0.1269E+03     0.3078E-02     0.2917E+00     0.5802E-01     0.1074E+01     0.3500E+01
   365    12    31  2018     591       1  t_1_591              0.8705E-02     0.2407E-02     0.8697E-02     0.1424E-01     0.1572E+01     0.1572E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5785E+01     0.1188E+01     0.6932E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1335E+03     0.3691E+02     0.1334E+03     0.3603E-02     0.3181E+00     0.5978E-01     0.1188E+01     0.3404E+02
   365    12    31  2018     592       1  t_2_592              0.1304E+00     0.3392E-02     0.1304E+00     0.1304E+00     0.1594E+02     0.2179E+02     0.0000E+00     0.0000E+00     0.4609E+00     0.0000E+00     0.6309E+01     0.0000E+00     0.6742E+01     0.1037E+01     0.1000E-04     0.0000E+00     0.6546E-01     0.0000E+00     0.1798E+03     0.4676E+01     0.1798E+03     0.1575E-01     0.3279E+01     0.6434E+00     0.1037E+01     0.3764E+01
   365    12    31  2018     593       1  t_2_593              0.1384E+00     0.2525E-02     0.1384E+00     0.1384E+00     0.3673E+01     0.3673E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.8575E+00     0.0000E+00     0.0000E+00     0.6910E+01     0.1729E+01     0.1947E-03     0.2234E-01     0.0000E+00     0.0000E+00     0.2865E+03     0.5227E+01     0.2865E+03     0.1513E-02     0.2791E+01     0.3652E+00     0.1495E+01     0.3183E+02
   365    12    31  2018     594       1  t_2_594              0.1980E+00     0.4059E-02     0.1980E+00     0.1980E+00     0.6295E+01     0.1551E+02     0.0000E+00     0.0000E+00     0.2236E+00     0.0000E+00     0.9441E+01     0.0000E+00     0.6985E+01     0.1212E+01     0.1000E-04     0.0000E+00     0.8906E-01     0.0000E+00     0.2733E+03     0.5604E+01     0.2733E+03     0.5619E-02     0.3909E+01     0.5527E+00     0.1212E+01     0.5074E+01
   365    12    31  2018     595       1  t_1_595              0.5559E-01     0.3559E-02     0.5555E-01     0.5559E-01     0.2455E+01     0.2542E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8629E-01     0.0000E+00     0.6609E+01     0.1322E+01     0.1000E-04     0.0000E+00     0.2128E-02     0.0000E+00     0.2112E+03     0.1352E+02     0.2110E+03     0.4975E-02     0.1064E+01     0.2182E+00     0.1322E+01     0.5571E+01
   365    12    31  2018     596       1  t_2_596              0.8436E-01     0.4698E-02     0.8435E-01     0.8436E-01     0.9722E+01     0.1023E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5056E+00     0.0000E+00     0.6422E+01     0.1086E+01     0.1000E-04     0.0000E+00     0.3084E-01     0.0000E+00     0.2395E+03     0.1334E+02     0.2395E+03     0.2825E-02     0.3144E+01     0.3227E+00     0.1086E+01     0.3882E+01
   365    12    31  2018     597       1  t_1_597              0.4486E-01     0.4211E-02     0.4485E-01     0.5745E-01     0.2768E+01     0.2768E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1596E+00     0.0000E+00     0.0000E+00     0.5865E+01     0.1087E+01     0.4980E-03     0.3851E-02     0.0000E+00     0.0000E+00     0.4871E+03     0.4572E+02     0.4871E+03     0.3210E-02     0.1876E+01     0.8433E-01     0.1043E+01     0.2343E+02
   365    12    31  2018     598       1  m_1_598              0.2608E-01     0.1061E-02     0.2607E-01     0.2608E-01     0.6245E+01     0.6245E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.2163E+02     0.0000E+00     0.0000E+00     0.5641E+01     0.9105E+01     0.4717E-02     0.4345E+00     0.0000E+00     0.0000E+00     0.1007E+03     0.4097E+01     0.1006E+03     0.8406E-02     0.8891E+00     0.2378E+00     0.4462E+01     0.1272E+04
   365    12    31  2018     599       1  m_2_599              0.2733E+00     0.2420E-01     0.2733E+00     0.2733E+00     0.6576E+02     0.6576E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1365E+03     0.0000E+00     0.0000E+00     0.7708E+01     0.6986E+02     0.1576E-02     0.3613E+01     0.0000E+00     0.0000E+00     0.2321E+03     0.2055E+02     0.2321E+03     0.3242E-01     0.6875E+01     0.9687E+00     0.3225E+02     0.8319E+05
   365    12    31  2018     600       1  t_1_600              0.6558E-01     0.1267E-02     0.6552E-01     0.6558E-01     0.4731E+01     0.7002E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2272E+01     0.0000E+00     0.6880E+01     0.1291E+01     0.1000E-04     0.0000E+00     0.6994E-02     0.0000E+00     0.1853E+03     0.3580E+01     0.1851E+03     0.2739E-01     0.1438E+01     0.3011E+00     0.1291E+01     0.5567E+01
   365    12    31  2018     601       1  t_2_601              0.7958E-01     0.1259E-01     0.7957E-01     0.7958E-01     0.8319E+01     0.9735E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1416E+01     0.0000E+00     0.6408E+01     0.1095E+01     0.1000E-04     0.0000E+00     0.2886E-01     0.0000E+00     0.2266E+03     0.3585E+02     0.2265E+03     0.8966E-02     0.2929E+01     0.3219E+00     0.1095E+01     0.3926E+01
   365    12    31  2018     602       1  m_3_602              0.4614E+00     0.1738E-01     0.4614E+00     0.4614E+00     0.1630E+03     0.1643E+03     0.0000E+00     0.0000E+00     0.4873E+01     0.0000E+00     0.6189E+01     0.0000E+00     0.1033E+02     0.1223E+01     0.1000E-04     0.0000E+00     0.2683E+00     0.0000E+00     0.2204E+03     0.8301E+01     0.2204E+03     0.7374E-02     0.8953E+01     0.1700E+01     0.1223E+01     0.7565E+01
   365    12    31  2018     603       1  t_1_603              0.2491E-01     0.1494E-01     0.2489E-01     0.3431E-01     0.1989E+01     0.1989E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1398E+00     0.0000E+00     0.0000E+00     0.5908E+01     0.1155E+01     0.2799E-03     0.2679E-02     0.0000E+00     0.0000E+00     0.2987E+03     0.1791E+03     0.2984E+03     0.5094E-02     0.9859E+00     0.7639E-01     0.1125E+01     0.2013E+02
   365    12    31  2018     604       1  t_1_604              0.5194E-01     0.1842E-01     0.5193E-01     0.5194E-01     0.5920E+01     0.6055E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1349E+00     0.0000E+00     0.6649E+01     0.1235E+01     0.1000E-04     0.0000E+00     0.3244E-02     0.0000E+00     0.2062E+03     0.7313E+02     0.2061E+03     0.6729E-02     0.1990E+01     0.2307E+00     0.1235E+01     0.4994E+01
   365    12    31  2018     605       1  t_1_605              0.7085E-01     0.4982E-02     0.7084E-01     0.7085E-01     0.3161E+01     0.3293E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1317E+00     0.0000E+00     0.6942E+01     0.1298E+01     0.1000E-04     0.0000E+00     0.2287E-02     0.0000E+00     0.1962E+03     0.1380E+02     0.1962E+03     0.1323E-02     0.1101E+01     0.2700E+00     0.1298E+01     0.5669E+01
